2017-08-26,4333.38
2017-08-27,4337.68
2017-08-28,4379.99
2017-08-29,4578.82
2017-08-30,4573.2
2017-08-31,4734.26
2017-09-01,4921.7
2017-09-02,4599.9
2017-09-03,4606.26
2017-09-04,4277.0
2017-09-05,4396.52
2017-09-06,4605.8
2017-09-07,4615.0
2017-09-08,4312.0
2017-09-09,4308.72
2017-09-10,4226.22
2017-09-11,4207.31
2017-09-12,4172.56
2017-09-13,3865.34
2017-09-14,3227.79
2017-09-15,3700.01
2017-09-16,3678.93
2017-09-17,3662.99
2017-09-18,4101.6
2017-09-19,3888.8
2017-09-20,3874.46
2017-09-21,3617.05
2017-09-22,3612.18
2017-09-23,3779.17
2017-09-24,3664.22
2017-09-25,3918.0
2017-09-26,3888.03
2017-09-27,4199.29
2017-09-28,4184.84
2017-09-29,4164.82
2017-09-30,4326.09
2017-10-01,4377.22
2017-10-02,4391.48
2017-10-03,4315.83
2017-10-04,4219.53
2017-10-05,4301.09
2017-10-06,4362.95
2017-10-07,4423.3
2017-10-08,4597.98
2017-10-09,4764.7
2017-10-10,4749.29
2017-10-11,4822.01
2017-10-12,5445.0
2017-10-13,5653.6
2017-10-14,5801.29
2017-10-15,5679.7
2017-10-16,5745.72
2017-10-17,5597.31
2017-10-18,5582.05
2017-10-19,5698.69
2017-10-20,5977.29
2017-10-21,6013.46
2017-10-22,5969.0
2017-10-23,5871.17
2017-10-24,5523.4
2017-10-25,5735.88
2017-10-26,5890.0
2017-10-27,5771.89
2017-10-28,5730.69
2017-10-29,6137.37
2017-10-30,6119.99
2017-10-31,6434.21
2017-11-01,6741.59
2017-11-02,7030.0
2017-11-03,7146.82
2017-11-04,7388.83
2017-11-05,7372.72
2017-11-06,6967.68
2017-11-07,7130.28
2017-11-08,7450.32
2017-11-09,7148.0
2017-11-10,6588.18
2017-11-11,6355.13
2017-11-12,5870.37
2017-11-13,6525.17
2017-11-14,6609.0
2017-11-15,7294.0
2017-11-16,7846.96
2017-11-17,7674.99
2017-11-18,7771.03
2017-11-19,8016.58
2017-11-20,8226.17
2017-11-21,8095.23
2017-11-22,8214.69
2017-11-23,7989.0
2017-11-24,8199.19
