2017-08-26,4348.17
2017-08-27,4333.38
2017-08-28,4329.91
2017-08-29,4385.0
2017-08-30,4578.82
2017-08-31,4573.15
2017-09-01,4734.26
2017-09-02,4921.71
2017-09-03,4599.9
2017-09-04,4603.68
2017-09-05,4282.53
2017-09-06,4397.38
2017-09-07,4605.81
2017-09-08,4615.0
2017-09-09,4327.41
2017-09-10,4322.44
2017-09-11,4226.21
2017-09-12,4198.89
2017-09-13,4170.6
2017-09-14,3861.89
2017-09-15,3227.79
2017-09-16,3699.89
2017-09-17,3669.07
2017-09-18,3662.95
2017-09-19,4102.0
2017-09-20,3888.8
2017-09-21,3864.0
2017-09-22,3607.83
2017-09-23,3611.91
2017-09-24,3781.13
2017-09-25,3667.01
2017-09-26,3920.66
2017-09-27,3883.95
2017-09-28,4202.34
2017-09-29,4183.47
2017-09-30,4162.04
2017-10-01,4326.09
2017-10-02,4369.33
2017-10-03,4391.41
2017-10-04,4315.73
2017-10-05,4219.74
2017-10-06,4301.09
2017-10-07,4356.09
2017-10-08,4422.72
2017-10-09,4597.97
2017-10-10,4761.67
2017-10-11,4747.9
2017-10-12,4822.01
2017-10-13,5444.0
2017-10-14,5653.58
2017-10-15,5795.01
2017-10-16,5683.92
2017-10-17,5752.2
2017-10-18,5591.97
2017-10-19,5572.64
2017-10-20,5700.0
2017-10-21,5977.26
2017-10-22,6010.85
2017-10-23,5967.38
2017-10-24,5869.82
2017-10-25,5518.49
2017-10-26,5741.35
2017-10-27,5889.99
2017-10-28,5773.03
2017-10-29,5731.7
2017-10-30,6133.01
2017-10-31,6120.0
2017-11-01,6434.24
2017-11-02,6745.04
2017-11-03,7030.0
2017-11-04,7145.24
2017-11-05,7388.79
2017-11-06,7373.3
2017-11-07,6967.64
2017-11-08,7131.38
2017-11-09,7465.06
2017-11-10,7150.61
2017-11-11,6588.18
2017-11-12,6355.13
2017-11-13,5870.03
2017-11-14,6524.69
2017-11-15,6609.0
2017-11-16,7294.0
2017-11-17,7846.96
2017-11-18,7675.0
2017-11-19,7775.55
2017-11-20,8016.58
2017-11-21,8226.14
2017-11-22,8095.19
2017-11-23,8214.69
2017-11-24,7988.96
2017-11-25,8199.83
2017-11-26,8718.0
2017-11-27,9278.99
2017-11-28,9708.06
2017-11-29,9877.63
2017-11-30,9833.7
2017-12-01,9927.29
2017-12-02,10840.45
2017-12-03,10875.68
2017-12-04,11250.0
2017-12-05,11613.07
2017-12-06,11676.99
2017-12-07,13623.0
2017-12-08,16599.99
2017-12-09,15799.87
2017-12-10,14601.01
2017-12-11,14690.99
2017-12-12,16470.0
2017-12-13,16650.01
2017-12-14,16245.02
2017-12-15,16404.99
2017-12-16,17477.98
2017-12-17,19187.78
2017-12-18,18953.0
2017-12-19,18940.58
2017-12-20,17700.0
2017-12-21,16466.98
2017-12-22,15600.0
2017-12-23,13980.0
2017-12-24,14619.0
2017-12-25,14107.87
2017-12-26,13925.5
2017-12-27,15764.45
2017-12-28,15390.05
2017-12-29,14436.99
2017-12-30,14351.0
2017-12-31,12640.0
2018-01-01,13880.0
2018-01-02,13394.2
2018-01-03,14670.96
2018-01-04,15155.62
2018-01-05,15143.67
2018-01-06,16927.99
2018-01-07,17142.43
2018-01-08,16173.98
2018-01-09,14999.99
2018-01-10,14403.51
2018-01-11,14899.99
2018-01-12,13249.99
2018-01-13,13829.28
2018-01-14,14197.78
2018-01-15,13647.99
2018-01-16,13581.66
2018-01-17,11393.97
2018-01-18,11199.0
2018-01-19,11290.9
2018-01-20,11560.82
2018-01-21,12782.99
2018-01-22,11558.87
2018-01-23,10810.0
2018-01-24,10848.99
2018-01-25,11400.98
2018-01-26,11140.01
2018-01-27,11093.74
2018-01-28,11446.54
2018-01-29,11685.58
2018-01-30,11162.62
2018-01-31,9971.0
2018-02-01,10148.99
2018-02-02,9010.87
2018-02-03,8838.29
